case	distancePaper	distanceNosotros	optimos
9257	2798	1819	2441
9258	6899	5412	6103
9259	2198	1615	1919
9260	1564	1002	1201
9261	1498	872	1284
9262	3365	2068	2764
9263	2671	2216	2477
9264	0	1021	1406
9265	1898	1530	1708
9266	2644	1678	1975
9267	3099	1912	2602
9268	2099	1671	1946
9269	4499	3047	3692
9270	2697	1856	2376
9271	3299	1882	2389
9272	3999	3017	3375
9273	998	717	896
9274	1744	1035	1524
9275	4899	3625	4098
9276	4899	3784	4259
9277	3197	2450	2791
9278	4699	2896	3580
9279	3399	2658	3001
9280	1245	889	1159
9281	2598	2002	2372
9282	1184	916	1093
9283	249	259	528
9284	2999	1969	2566
9285	1497	1156	1331
9286	6698	5333	6060
9287	5999	4361	5103
9288	0	817	1243
9289	2498	1590	2023
9290	5299	3987	4667
9291	1136	518	1048
9292	3959	2757	3204
9293	3167	2121	2752
9294	5399	3900	4520
9295	1295	440	619
9296	177	189	376
9297	1184	580	1118
9298	3199	2170	2787
9299	1174	587	840
9300	2699	2006	2324
9301	2573	1687	1937
9302	0	616	706
9303	1399	1075	1256
9304	3464	1901	2532
9305	0	1175	1899
9306	3098	2158	2658
9307	996	475	929
9308	4170	2345	2866
9309	4355	3038	3714
9310	4599	3242	3904
9311	4999	3796	4282
9312	2498	1577	2153
9313	5799	4038	4695
9314	1880	1292	1627
9315	0	3206	3614
9316	2078	1619	1829
9317	1197	894	1073
9318	0	464	747
9319	4599	2205	3033
9320	165	273	450
9321	3298	2222	2837
9322	0	3405	4050
9323	0	264	428
9324	6099	3750	4363
9325	0	1584	2039
9326	248	272	537
9327	0	3524	4108
9328	0	2667	3317
9329	2275	1522	2055
9330	3299	2351	2970
9331	3499	2391	2926
9332	4399	3354	3880
9333	0	904	1297
9334	1763	1385	1561
9335	0	4067	4574
9336	256	558	837
9337	6799	4182	4822
9338	2699	1771	2140
9339	3498	2244	2656
9340	2770	2019	2560
9341	2598	2027	2368
9342	2078	1328	1608
9343	197	412	665
9344	154	174	350
9345	0	2970	3506
9346	1532	938	1211
9347	6799	5558	6210
9348	2374	1643	1936
9349	1199	818	1096
9350	1294	690	904
9351	3099	2084	2788
9352	2298	1808	2076
9353	2399	1770	2045
9354	254	267	547
9355	2547	1187	1586
9356	1395	616	1262
9357	1399	642	1261
9358	0	1870	2448
9359	769	351	722
9360	249	434	679
9361	0	585	716
9362	5499	4321	4934
9363	2599	1638	2138
9364	1898	977	1386
9365	2251	1156	1783
9366	4999	3569	4271
9367	0	728	897
9368	0	897	1079
9369	1780	1463	1652
9370	3364	2388	2886
9371	1185	731	1002
9372	0	647	1103
9373	5098	3050	3754
9374	4699	3283	3869
9375	3398	2276	2881
9376	1598	795	1345
9377	2498	1962	2260
9378	4699	3698	4081
9379	2909	2288	2729
9380	3297	2280	2708
9381	1086	579	935
9382	3999	2575	3265
9383	2299	1327	2038
9384	2298	1379	1824
9385	3498	2610	2955
9386	2199	1395	1791
9387	1597	731	1454
9388	2899	1708	2026
9389	0	2604	3207
9390	3299	2262	2835
9391	1579	747	1442
9392	2599	1683	2292
9393	1899	1363	1715
9394	1699	1265	1450
9395	0	359	531
9396	5585	4038	4638
9397	2898	1816	2173
9398	352	370	725
9399	3599	2775	3234
9400	4899	3072	3692
9401	4898	2938	3614
9402	1282	972	1138
9403	174	262	437
9404	1796	939	1473
9405	3959	2583	3062
9406	6199	4836	5330
9407	2276	1487	1746
9408	5599	3978	4610
9409	0	3751	4221
9410	1898	1313	1684
9411	0	1774	2154
9412	2799	1879	2237
9413	1112	882	1060
9414	4699	2674	3273
9415	1398	613	1255
9416	1567	722	1424
9417	1594	1266	1437
9418	2939	1791	2203
9419	1597	1041	1272
9420	4999	3900	4522
9421	3167	1959	2336
9422	0	1382	1664
9423	0	485	610
9424	0	553	727
9425	6199	3948	4727
9426	2597	2095	2352
9427	2798	1458	2020
9428	2132	1131	1484
9429	271	281	562
9430	2771	1802	2360
9431	1198	666	891
9432	150	169	356
9433	0	897	1360
9434	5599	4107	4756
9435	2997	1705	2205
9436	2398	1696	2122
9437	3499	2467	3014
9438	4299	3225	3871
9439	1763	1187	1415
9440	2597	1550	2080
9441	1371	722	904
9442	2897	1739	2291
9443	5048	3582	4227
9444	995	550	883
9445	0	2437	2881
9446	1978	1344	1649
9447	5999	3380	4209
9448	2698	1985	2368
9449	3068	2283	2592
9450	0	1865	2141
9451	3999	2535	3192
9452	4199	2447	3140
9453	1977	1537	1795
9454	3798	2712	3169
9455	1682	1174	1294
9456	3899	3193	3552
9457	5499	3090	3772
9458	3265	2399	2847
9459	345	360	728
9460	0	980	1510
9461	1997	1369	1735
9462	5399	3809	4524
9463	1799	943	1449
9464	2076	1214	1841
9465	1186	801	1063
9466	3398	1909	2370
9467	3999	2703	3285
9468	0	356	543
9469	0	683	786
9470	1185	416	643
9471	0	4276	4959
9472	6173	4196	4882
9473	7199	5537	6247
9474	113	298	430
9475	2176	1357	1785
9476	1196	786	891
9477	0	2091	2621
9478	1899	1426	1701
9479	1976	1628	1817
9480	1198	537	1089
9481	0	3349	3859
9482	2968	2003	2587
9483	4398	3005	3357
9484	1370	623	797
9485	1498	1204	1366
9486	7098	4927	5685
9487	3098	1861	2538
9488	1709	611	874
9489	1899	1015	1591
9490	999	453	895
9491	1499	1013	1363
9492	4099	2195	2604
9493	1469	847	1267
9494	2276	1545	2089
9495	3266	2460	2896
9496	1398	1101	1280
9497	6598	4609	5269
9498	1398	625	1238
9499	1196	574	1135
9500	2498	1449	1798
9501	2375	1779	2030
9502	1497	1011	1236
9503	0	2268	2719
9504	2199	1502	1782
9505	0	912	1364
9506	2099	1196	1813
9507	3899	2645	3174
9508	1498	870	1267
9509	1095	615	974
9510	1995	1163	1826
9511	3299	2173	2704
9512	267	282	552
9513	967	447	881
9514	3999	3078	3614
9515	0	4146	4674
9516	5389	3972	4649
9517	1195	536	1074
9518	0	3671	4149
9519	4998	3890	4425
9520	1499	757	1120
9521	1598	1201	1471
9522	3099	2341	2730
9523	0	748	924
9524	1384	641	1269
9525	262	458	740
9526	5698	3156	4009
9527	2899	1917	2625
9528	0	3257	3834
9529	2198	1068	1586
9530	2799	2251	2514
9531	4499	3234	3781
9532	790	559	747
9533	1498	1178	1357
9534	142	163	339
9535	360	369	740
9536	3698	2786	3285
9537	5099	3493	4142
9538	1396	829	1186
9539	2078	1054	1770
9540	2198	1201	1750
9541	6199	4527	5193
9542	1483	1043	1321
9543	248	267	540
9544	353	368	729
9545	0	1491	1781
9546	2799	1760	2336
9547	0	362	536
9548	3662	2735	3084
9549	0	3777	4488
9550	0	774	1223
9551	339	354	724
9552	1597	835	1252
9553	1898	1277	1461
9554	2897	2148	2475
9555	994	458	889
9556	0	620	781
9557	3899	2441	2931
9558	1698	1277	1549
9559	0	2383	2812
9560	153	183	359
9561	0	586	752
9562	3199	2240	2652
9563	0	2032	2338
9564	420	440	887
9565	2598	1551	1890
9566	270	458	644
9567	1979	1471	1825
9568	1183	913	1089
9569	4599	3044	3635
9570	1220	969	1145
9571	154	356	535
9572	2899	1766	2428
9573	975	584	721
9574	1384	629	1249
9575	2097	1186	1508
9576	0	3478	4335
9577	3498	2734	3190
9578	1370	601	1192
9579	899	642	811
9580	2398	1603	2134
9581	2698	1621	2056
9582	3199	2031	2460
9583	1999	1408	1859
9584	0	438	620
9585	4499	3098	3814
9586	0	417	594
9587	0	2115	2728
9588	3464	2442	2947
9589	255	366	630
9590	1398	652	1279
9591	0	4287	5025
9592	978	742	933
9593	1999	1120	1490
9594	1566	862	1411
9595	3799	2742	3249
9596	3563	2409	2957
9597	0	723	888
9598	4398	2810	3512
9599	2078	1403	1646
9600	4170	3089	3539
9601	255	270	524
9602	4398	2966	3476
9603	2399	1878	2154
9604	6499	5112	5822
9605	0	3558	4083
9606	0	1042	1317
9607	4850	3595	4328
9608	2176	1286	1649
9609	1898	1258	1719
9610	2697	1789	2438
9611	3067	1121	1790
9612	1397	623	1262
9613	995	676	842
9614	1879	1384	1756
9615	997	469	914
9616	0	917	1202
9617	0	378	566
9618	3298	2634	3006
9619	0	1201	1842
9620	1761	1490	1672
9621	1779	1143	1584
9622	0	1099	1355
9623	172	189	349
9624	251	546	830
9625	3498	2422	2856
9626	1681	982	1531
9627	0	2078	2439
9628	0	536	729
9629	0	1092	1453
9630	1598	1132	1285
9631	1399	600	1242
9632	4199	2697	3267
9633	6699	5025	5785
9634	0	3459	3876
9635	1499	1077	1363
9636	2253	1233	1776
9637	4499	3037	3618
9638	182	190	357
9639	4799	3141	3838
9640	2154	1230	1932
9641	3266	1704	2094
9642	2099	1542	1891
9643	0	992	1369
9644	0	538	726
9645	1384	611	1224
9646	6399	5050	5657
9647	5199	3752	4315
9648	1088	798	986
9649	3199	2180	2723
9650	0	536	810
9651	2296	1839	2103
9652	173	284	466
9653	1398	757	1057
9654	0	2203	2927
9655	2298	1366	2105
9656	0	2532	2985
9657	3699	2321	2845
9658	2197	1750	2020
9659	266	277	553
9660	0	1155	1838
9661	0	907	1364
9662	3697	2904	3259
9663	2077	1359	1758
9664	1399	638	1263
9665	2599	2032	2294
9666	1899	1357	1733
9667	1978	1341	1784
9668	2298	1637	2022
9669	1397	626	1031
9670	4999	3406	4087
9671	4198	2399	3043
9672	0	706	886
9673	1780	1071	1429
9674	356	379	754
9675	790	523	659
9676	2998	1986	2320
9677	1295	1030	1193
9678	0	975	1607
9679	1183	542	1098
9680	0	4246	5040
9681	3099	2319	2651
9682	0	2630	3245
9683	1780	1000	1232
9684	1398	1049	1198
9685	0	5026	5662
9686	999	472	935
9687	2198	1462	2009
9688	0	1571	1869
9689	1150	894	1058
9690	1163	912	1098
9691	0	1448	1886
9692	1395	611	1236
9693	0	1499	1760
9694	0	643	916
9695	0	1983	2245
9696	2999	2324	2702
9697	3898	2880	3540
9698	996	468	929
9699	1899	1124	1580
9700	1083	567	888
9701	0	901	990
9702	4499	3378	3854
9703	5498	3791	4410
9704	2096	1270	1901
9705	1696	913	1529
9706	5499	3747	4373
9707	3698	2810	3092
9708	0	3085	3812
9709	4299	3080	3471
9710	974	629	895
9711	0	571	826
9712	5299	4081	4750
9713	1384	1080	1264
9714	1065	716	975
9715	0	2342	2703
9716	1383	636	1047
9717	1799	1338	1569
9718	1548	880	1167
9719	1399	1080	1280
9720	0	3142	3589
9721	3498	2514	3159
9722	2868	2143	2596
9723	3598	1794	2302
9724	979	468	910
9725	1088	664	828
9726	938	433	883
9727	1397	648	1301
9728	1594	1233	1409
9729	0	720	1069
9730	3999	3063	3581
9731	5599	4240	4886
9732	1582	968	1181
9733	4299	3054	3772
9734	1596	730	1476
9735	0	896	1456
9736	1172	651	992
9737	2275	1472	1874
9738	0	818	1100
9739	1860	1304	1668
9740	0	3095	3807
9741	0	1105	1640
9742	1399	715	966
9743	1398	616	1242
9744	4799	3760	4194
9745	4499	2433	2948
9746	3298	2320	2861
9747	0	3637	4186
9748	2698	1874	2125
9749	1999	1338	1787
9750	1696	1364	1455
9751	4198	2766	3275
9752	2276	1218	1525
9753	0	1018	1608
9754	2499	1662	2070
9755	0	1881	2357
9756	0	737	917
9757	1298	1004	1196
9758	3898	2612	3152
9759	5299	3546	4178
9760	0	574	872
9761	4399	3323	3866
9762	4099	2636	3374
9763	2297	1456	1854
9764	5399	3366	3959
9765	0	967	1100
9766	0	542	715
9767	2573	1357	1891
9768	1182	649	811
9769	1796	1160	1342
9770	1099	835	1013
9771	0	2796	3472
9772	1175	913	1011
9773	1699	1001	1274
9774	2699	1853	2472
9775	1064	480	727
9776	2497	1577	2001
9777	174	181	362
9778	893	513	749
9779	1682	1021	1572
9780	2098	1371	1696
9781	168	188	370
9782	0	2296	2664
9783	4799	3499	3969
9784	0	545	727
9785	1495	611	804
9786	0	564	740
9787	3068	1833	2295
9788	1272	990	1164
9789	159	338	514
9790	2573	1854	2218
9791	0	530	707
9792	1896	1252	1693
9793	2799	1837	2555
9794	0	950	1200
9795	170	183	375
9796	1598	1245	1366
9797	5599	4480	5115
9798	0	3991	4572
9799	1483	895	1356
9800	0	451	646
9801	1298	941	1120
9802	5099	2916	3563
9803	3499	1798	2311
9804	4099	2821	3401
9805	0	2645	3268
9806	1599	1168	1440
9807	0	904	1071
9808	3298	2337	2884
9809	989	455	896
9810	0	2712	3292
9811	173	185	362
9812	2499	1925	2198
9813	1780	1024	1378
9814	0	1793	2511
9815	258	285	563
9816	2598	1819	2251
9817	0	341	520
9818	258	455	725
9819	0	506	771
9820	3898	2985	3396
9821	2899	1785	2112
9822	3799	2324	2785
9823	5499	4308	4833
9824	2198	1467	1931
9825	3699	2308	2742
9826	4298	3069	3662
9827	159	168	340
9828	2351	1504	1878
9829	1384	612	1262
9830	2799	1758	2211
9831	1583	708	1424
9832	1798	1400	1534
9833	2205	1353	1704
9834	1663	992	1439
9835	3798	2894	3286
9836	0	461	644
9837	0	532	803
9838	1187	559	1087
9839	146	163	346
9840	3197	2028	2397
9841	1598	961	1327
9842	0	3353	3957
9843	1761	941	1106
9844	0	712	1006
9845	1644	992	1227
9846	2998	1979	2733
9847	5147	3548	4128
9848	0	2785	3384
9849	2399	1606	2141
9850	1399	813	1269
9851	0	710	1154
9852	3998	2972	3497
9853	0	439	614
9854	1498	1071	1329
9855	1198	753	991
9856	2810	2036	2419
9857	3365	2191	2704
9858	5699	4054	4712
9859	0	968	1128
9860	0	1456	1881
9861	0	750	980
9862	0	2434	2986
9863	1484	982	1231
9864	3098	1991	2559
9865	3999	2906	3467
9866	174	272	439
9867	3699	2160	2846
9868	3399	2551	2953
9869	1173	540	1054
9870	1979	1398	1628
9871	2424	1443	2068
9872	0	696	824
9873	2645	1777	2413
9874	2177	1330	1595
9875	2177	1540	1974
9876	4598	3539	4101
9877	0	1423	1908
9878	0	571	851
9879	1699	1043	1275
9880	3499	2670	3074
9881	2699	1702	2095
9882	3998	2770	3232
9883	1899	1160	1560
9884	3760	1951	2346
9885	2899	1340	1853
9886	3498	2309	3004
9887	4398	3487	3938
9888	167	180	353
9889	3799	2819	3328
9890	3799	3085	3446
9891	0	361	523
9892	0	4767	5531
9893	1185	540	1083
9894	4256	3095	3539
9895	3599	2933	3289
9896	0	2697	3174
9897	237	261	536
9898	1761	1381	1658
9899	5344	3333	3962
9900	1979	1147	1463
9901	4499	3101	3692
9902	0	2695	3073
9903	1697	1247	1306
9904	0	821	1283
9905	1481	969	1227
9906	2572	1696	2154
9907	1979	1378	1846
9908	4399	3094	3668
9909	3068	2424	2794
9910	4199	2807	3361
9911	4299	2523	3007
9912	1481	929	1020
9913	0	802	1170
9914	1598	995	1362
9915	1137	520	1053
9916	2599	1979	2341
9917	166	337	514
9918	4098	2683	3227
9919	782	544	732
9920	1384	971	1233
9921	6236	3359	4137
9922	2999	2249	2703
9923	2897	1766	2211
9924	0	514	694
9925	6499	4805	5491
9926	1371	1031	1208
9927	1631	1152	1318
9928	2274	1709	2070
9929	3098	2360	2768
9930	0	3176	3827
9931	236	265	539
9932	1298	642	1007
9933	986	442	887
9934	4156	3037	3536
9935	3099	2037	2336
9936	1899	1385	1744
9937	1842	1212	1668
9938	4799	3890	4364
9939	355	364	727
9940	1160	499	1044
9941	3821	1995	2527
9942	3134	2444	2777
9943	1797	1408	1560
9944	0	926	1378
9945	1399	1138	1320
9946	0	558	833
9947	1780	940	1363
9948	1797	1409	1605
9949	0	699	885
9950	3698	2605	3329
9951	2399	1302	1913
9952	1369	622	1241
9953	1397	987	1259
9954	3167	2174	2708
9955	1399	628	1243
9956	1780	1355	1646
9957	0	730	902
9958	1198	730	1085
9959	0	2191	2671
9960	4899	3815	4432
9961	169	181	340
9962	2939	2010	2648
9963	0	3318	4054
9964	2099	1025	1680
9965	3099	2017	2579
9966	3799	2962	3421
9967	2077	1542	1901
9968	1173	517	1059
9969	2898	1926	2560
9970	4098	3284	3668
9971	1599	735	1456
9972	0	356	545
9973	5099	2620	3210
9974	3599	2350	3067
9975	2699	1978	2423
9976	6399	5033	5657
9977	3198	2280	2912
9978	1341	961	1146
9979	1599	1255	1423
9980	1196	540	1096
9981	0	1323	1760
9982	0	550	723
9983	5899	3582	4248
9984	5699	3656	4344
9985	0	528	719
9986	2998	2121	2439
9987	2399	1861	2125
9988	0	4451	5114
9989	987	452	919
9990	1999	1237	1634
9991	3499	2516	2962
9992	3899	2835	3410
9993	1384	661	1277
9994	0	2757	3389
9995	3499	2593	3028
9996	1896	1456	1648
9997	2999	1846	2326
9998	1499	1105	1262
9999	2997	2384	2756
10000	1396	991	1191
10001	3232	2183	2570
10002	269	287	548
10003	1199	546	1072
10004	994	441	904
10005	320	346	686
10006	2351	1510	2045
10007	2799	2167	2548
10008	4399	3514	3929
10009	2698	1881	2429
10010	3199	2321	2952
10011	3497	1823	2201
10012	1582	1241	1417
10013	0	2228	2497
10014	0	2278	2890
10015	2599	1661	1974
10016	1998	1093	1825
10017	3562	2675	3191
10018	1499	880	1309
10019	1499	1112	1267
10020	0	482	741
10021	3199	2359	2791
10022	5198	3508	4272
10023	1483	888	1344
10024	0	820	1101
10025	4599	3307	3886
10026	2152	1234	1943
10027	1582	868	1400
10028	1599	1056	1435
10029	185	191	368
10030	1096	583	813
10031	0	1017	1546
10032	1957	1161	1435
10033	2299	1391	2110
10034	0	3289	3927
10035	0	348	517
10036	1780	1084	1620
10037	0	362	546
10038	157	349	466
10039	1698	1205	1492
10040	995	462	919
10041	0	365	545
10042	1185	532	1073
10043	274	295	571
10044	5999	3315	4005
10045	1598	1247	1435
10046	3266	1731	2251
10047	154	177	346
10048	3999	2809	3482
10049	999	428	888
10050	1398	641	1297
10051	3068	2486	2859
10052	4099	3211	3756
10053	0	1383	2049
10054	2207	1212	1894
10055	2572	1715	2062
10056	5899	4053	4751
10057	999	673	785
10058	0	2593	2950
10059	6599	5178	5884
10060	1599	872	1411
10061	983	706	901
10062	3071	2014	2504
10063	2198	1277	1618
10064	2275	1340	1922
10065	0	1619	1886
10066	5999	4858	5515
10067	2998	2463	2747
10068	3999	2761	3379
10069	1354	617	1253
10070	2999	2140	2505
10071	6299	4446	5029
10072	5699	4397	4999
10073	0	435	612
10074	2299	1375	2104
10075	2697	1718	2176
10076	2098	1256	1877
10077	1999	1316	1702
10078	5599	4310	4941
10079	1598	860	1289
10080	0	1939	2497
10081	897	550	820
10082	0	625	821
10083	0	815	1240
10084	1087	441	655
10085	2096	1535	1901
10086	0	721	915
10087	0	813	1183
10088	782	523	643
10089	3166	2331	2739
10090	6799	4535	5349
10091	1451	1022	1150
10092	1583	1293	1483
10093	6099	4408	5015
10094	2546	1640	2209
10095	1370	725	1241
10096	1798	1141	1371
10097	4999	3084	3759
10098	4899	3822	4458
10099	1796	1367	1636
10100	1598	760	1062
10101	5099	3708	4270
10102	1799	1150	1575
10103	0	919	1090
10104	3999	2926	3539
10105	1482	924	1145
10106	7599	6137	6876
10107	0	1094	1797
10108	2299	1614	1923
10109	1368	625	1274
10110	1999	1452	1806
10111	158	166	352
10112	1283	757	984
10113	3999	2571	3321
10114	2998	2030	2571
10115	1399	624	1241
10116	3798	2958	3364
10117	4398	3401	4007
10118	160	185	365
10119	1680	1349	1523
10120	0	2139	2492
10121	1283	686	817
10122	4850	2612	3357
10123	2898	1912	2274
10124	1088	605	975
10125	2198	1239	1958
10126	0	1947	2279
10127	2998	2455	2715
10128	1273	915	1194
10129	1497	939	1270
10130	0	1658	2015
10131	252	261	524
10132	0	497	662
10133	131	328	459
10134	2841	2047	2615
10135	2868	1439	1960
10136	1780	1059	1430
10137	3599	2307	2679
10138	160	250	432
10139	679	440	623
10140	138	163	341
10141	4799	3043	3647
10142	3398	2640	2966
10143	1597	759	1488
10144	1495	1085	1353
10145	986	464	895
10146	4499	2924	3574
10147	2999	2066	2454
10148	234	241	510
10149	244	253	516
10150	1779	1363	1622
10151	1385	732	987
10152	6599	5187	5930
